order,recipe,repeat_id,source_selection_id,label,image_id,source_path,input_folder,input_filename,output_path,input_sha256,output_sha256
27,video_call_frame_capture,rep_02,rtv03_dymo_label_maker_09,dymo_label_maker,15150,data/raw/mini_cure_or/test/15150.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep2,IMG_2090.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_02/15150.jpg,24ef2b693fb1706eb9f90146f695ee4bc54e23717ccb20ed56bbcfd6757371b5,24ef2b693fb1706eb9f90146f695ee4bc54e23717ccb20ed56bbcfd6757371b5
28,video_call_frame_capture,rep_02,rtv03_dymo_label_maker_10,dymo_label_maker,15409,data/raw/mini_cure_or/test/15409.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep2,IMG_2091.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_02/15409.jpg,f10718baf769d470ebda133586d340896aa8f31a2c78eaede02c615f4be2178c,f10718baf769d470ebda133586d340896aa8f31a2c78eaede02c615f4be2178c
29,video_call_frame_capture,rep_02,rtv03_hair_brush_02,hair_brush,11890,data/raw/mini_cure_or/test/11890.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep2,IMG_2092.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_02/11890.jpg,fa38ad8f9a9ac5e7bbafa7731e0417c4cb894f71b7cd3f2018021388fbbfd9b2,fa38ad8f9a9ac5e7bbafa7731e0417c4cb894f71b7cd3f2018021388fbbfd9b2
30,video_call_frame_capture,rep_02,rtv03_hair_brush_05,hair_brush,13820,data/raw/mini_cure_or/test/13820.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep2,IMG_2093.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_02/13820.jpg,21305ba700123aa63d58b48c965b94273a10a916c6c1a2aca8c0bf65156ae279,21305ba700123aa63d58b48c965b94273a10a916c6c1a2aca8c0bf65156ae279
31,video_call_frame_capture,rep_02,rtv03_hair_brush_06,hair_brush,15051,data/raw/mini_cure_or/test/15051.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep2,IMG_2094.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_02/15051.jpg,d895915c5ddd5807e0d94b8be1c52cfc67bf554c4b94f1178af14404015a5476,d895915c5ddd5807e0d94b8be1c52cfc67bf554c4b94f1178af14404015a5476
32,video_call_frame_capture,rep_02,rtv03_hair_brush_07,hair_brush,15162,data/raw/mini_cure_or/test/15162.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep2,IMG_2095.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_02/15162.jpg,3c39edf975e24811e31afa8f533248e8a819e93a7646721a7411693fcc9091c4,3c39edf975e24811e31afa8f533248e8a819e93a7646721a7411693fcc9091c4
33,video_call_frame_capture,rep_02,rtv03_hair_brush_08,hair_brush,15491,data/raw/mini_cure_or/test/15491.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep2,IMG_2096.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_02/15491.jpg,c33ca25c6b5a664ba0051ae1df9c5d88ab111e02e2b9a48e95d1792e27bdf052,c33ca25c6b5a664ba0051ae1df9c5d88ab111e02e2b9a48e95d1792e27bdf052
34,video_call_frame_capture,rep_02,rtv03_hair_brush_09,hair_brush,15550,data/raw/mini_cure_or/test/15550.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep2,IMG_2097.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_02/15550.jpg,27c6a8fc8ed72b9b6e13d49b784625ddd8dfddcba8a59a76f72893a22dc2607a,27c6a8fc8ed72b9b6e13d49b784625ddd8dfddcba8a59a76f72893a22dc2607a
35,video_call_frame_capture,rep_02,rtv03_hair_brush_10,hair_brush,15874,data/raw/mini_cure_or/test/15874.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep2,IMG_2098.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_02/15874.jpg,41c7c59bac1030d741781bc59ed484eb7672a12d83f14805342ec0d52dce07cb,41c7c59bac1030d741781bc59ed484eb7672a12d83f14805342ec0d52dce07cb
36,video_call_frame_capture,rep_02,rtv03_lg_cell_phone_03,lg_cell_phone,11291,data/raw/mini_cure_or/test/11291.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep2,IMG_2099.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_02/11291.jpg,2153d95fc16bd802e2b65e2bb4935dd43fc0b118b85c7f48629042f4140ec157,2153d95fc16bd802e2b65e2bb4935dd43fc0b118b85c7f48629042f4140ec157
37,video_call_frame_capture,rep_02,rtv03_lg_cell_phone_05,lg_cell_phone,12550,data/raw/mini_cure_or/test/12550.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep2,IMG_2100.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_02/12550.jpg,392158e6543e2c21ec3a6b5b8423d889667673caf707672fe3115d979b2e5a57,392158e6543e2c21ec3a6b5b8423d889667673caf707672fe3115d979b2e5a57
38,video_call_frame_capture,rep_02,rtv03_lg_cell_phone_06,lg_cell_phone,12704,data/raw/mini_cure_or/test/12704.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep2,IMG_2101.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_02/12704.jpg,04bb60b7294095da7ff659b33e353c79daab1fe6c6e3ab129691cfb28ae40016,04bb60b7294095da7ff659b33e353c79daab1fe6c6e3ab129691cfb28ae40016
39,video_call_frame_capture,rep_02,rtv03_lg_cell_phone_07,lg_cell_phone,13780,data/raw/mini_cure_or/test/13780.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep2,IMG_2102.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_02/13780.jpg,b590f21c0ce255cc2559240fbe27b008ef802dcf43e1514b2846a0a5eb8135a2,b590f21c0ce255cc2559240fbe27b008ef802dcf43e1514b2846a0a5eb8135a2
40,video_call_frame_capture,rep_02,rtv03_lg_cell_phone_08,lg_cell_phone,13870,data/raw/mini_cure_or/test/13870.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep2,IMG_2103.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_02/13870.jpg,525b61a7c541a88cf08df057175052cd01c3ef3d1369d9add7cbe64c6ca8fa88,525b61a7c541a88cf08df057175052cd01c3ef3d1369d9add7cbe64c6ca8fa88
41,video_call_frame_capture,rep_02,rtv03_lg_cell_phone_09,lg_cell_phone,13897,data/raw/mini_cure_or/test/13897.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep2,IMG_2104.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_02/13897.jpg,726b0e3e1b505fe3479f363771c394cbc141fe221631e9994b8666dcac0e02d0,726b0e3e1b505fe3479f363771c394cbc141fe221631e9994b8666dcac0e02d0
42,video_call_frame_capture,rep_02,rtv03_lg_cell_phone_10,lg_cell_phone,15164,data/raw/mini_cure_or/test/15164.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep2,IMG_2105.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_02/15164.jpg,29062ed8eb35d5a907cc12e78eb2d06a0c111d85d6b1d50d6843a5246af6d4cc,29062ed8eb35d5a907cc12e78eb2d06a0c111d85d6b1d50d6843a5246af6d4cc
43,video_call_frame_capture,rep_02,rtv03_pan_04,pan,11608,data/raw/mini_cure_or/test/11608.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep2,IMG_2106.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_02/11608.jpg,eb50b4eb0de751484ca4b0dd75f25f82076d19aca19ac0101737406623cd9f16,eb50b4eb0de751484ca4b0dd75f25f82076d19aca19ac0101737406623cd9f16
44,video_call_frame_capture,rep_02,rtv03_pan_05,pan,12582,data/raw/mini_cure_or/test/12582.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep2,IMG_2107.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_02/12582.jpg,d08f50b1113bcaa901cffa87557fc61cabae74bd10d0ad8045682360411e021c,d08f50b1113bcaa901cffa87557fc61cabae74bd10d0ad8045682360411e021c
45,video_call_frame_capture,rep_02,rtv03_pan_06,pan,12844,data/raw/mini_cure_or/test/12844.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep2,IMG_2108.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_02/12844.jpg,48fc3461a6a89916d2b0b2378590a050215bca7c6d5770f898a6b436ad0716b8,48fc3461a6a89916d2b0b2378590a050215bca7c6d5770f898a6b436ad0716b8
46,video_call_frame_capture,rep_02,rtv03_pan_07,pan,13142,data/raw/mini_cure_or/test/13142.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep2,IMG_2109.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_02/13142.jpg,a597ce0c5872c820acf9b6837b0f339e8e4cc07156fdd4fe7863bda287a04303,a597ce0c5872c820acf9b6837b0f339e8e4cc07156fdd4fe7863bda287a04303
47,video_call_frame_capture,rep_02,rtv03_pan_08,pan,14382,data/raw/mini_cure_or/test/14382.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep2,IMG_2110.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_02/14382.jpg,d799e1a951423e7fa6aa5900f6ea31d7188625dd12e2f0479a1b17cee514d015,d799e1a951423e7fa6aa5900f6ea31d7188625dd12e2f0479a1b17cee514d015
48,video_call_frame_capture,rep_02,rtv03_pan_09,pan,15772,data/raw/mini_cure_or/test/15772.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep2,IMG_2111.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_02/15772.jpg,7f32672e7b7671389183bd08093e0fe1009c7e77cc19b1a577f7f621e8e7d067,7f32672e7b7671389183bd08093e0fe1009c7e77cc19b1a577f7f621e8e7d067
49,video_call_frame_capture,rep_02,rtv03_pan_10,pan,15808,data/raw/mini_cure_or/test/15808.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep2,IMG_2112.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_02/15808.jpg,301020dc984cec24192a1c255b7bb8f5d4cca1dcf5ae1d212a1181ab3ddd2704,301020dc984cec24192a1c255b7bb8f5d4cca1dcf5ae1d212a1181ab3ddd2704
50,video_call_frame_capture,rep_02,rtv03_shoes_02,shoes,10854,data/raw/mini_cure_or/test/10854.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep2,IMG_2113.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_02/10854.jpg,6eef720e1789cbacba66eb8abc3e42541ea813f523b6116afce57d68b30e0aed,6eef720e1789cbacba66eb8abc3e42541ea813f523b6116afce57d68b30e0aed
51,video_call_frame_capture,rep_02,rtv03_shoes_04,shoes,12605,data/raw/mini_cure_or/test/12605.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep2,IMG_2114.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_02/12605.jpg,790e6103149f847583450d5f8e38b9cd7731c5ccdc344dfadd5766981b8e405a,790e6103149f847583450d5f8e38b9cd7731c5ccdc344dfadd5766981b8e405a
52,video_call_frame_capture,rep_02,rtv03_shoes_05,shoes,13037,data/raw/mini_cure_or/test/13037.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep2,IMG_2115.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_02/13037.jpg,7c051457d758a48479e034c5d8f45536b8c8b9432c585962cc891e4dba0aeef4,7c051457d758a48479e034c5d8f45536b8c8b9432c585962cc891e4dba0aeef4
53,video_call_frame_capture,rep_02,rtv03_shoes_07,shoes,13819,data/raw/mini_cure_or/test/13819.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep2,IMG_2116.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_02/13819.jpg,1842f7c7aa734b03bf640915b6b2b847a5f8af03837cbffc02fdc62e86a4b2da,1842f7c7aa734b03bf640915b6b2b847a5f8af03837cbffc02fdc62e86a4b2da
54,video_call_frame_capture,rep_02,rtv03_shoes_08,shoes,14426,data/raw/mini_cure_or/test/14426.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep2,IMG_2117.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_02/14426.jpg,63a42908894f08db7a904b1d1cf32594d877af2fbdc4967cbf034840b74088d8,63a42908894f08db7a904b1d1cf32594d877af2fbdc4967cbf034840b74088d8
55,video_call_frame_capture,rep_02,rtv03_shoes_09,shoes,14640,data/raw/mini_cure_or/test/14640.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep2,IMG_2118.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_02/14640.jpg,35584120e178aad3dccdb4168c79d1232949c8f927397879fb16bc22550187db,35584120e178aad3dccdb4168c79d1232949c8f927397879fb16bc22550187db
56,video_call_frame_capture,rep_02,rtv03_shoes_10,shoes,15631,data/raw/mini_cure_or/test/15631.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep2,IMG_2119.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_02/15631.jpg,28992d738766e4be220eac773a31398b62bf550490c5da3cabf4f862812c65db,28992d738766e4be220eac773a31398b62bf550490c5da3cabf4f862812c65db
57,video_call_frame_capture,rep_02,rtv03_toy_04,toy,13864,data/raw/mini_cure_or/test/13864.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep2,IMG_2120.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_02/13864.jpg,3652f218f4a5ad1609d837a0accdee99404b957d5c193859f70618974c06b655,3652f218f4a5ad1609d837a0accdee99404b957d5c193859f70618974c06b655
58,video_call_frame_capture,rep_02,rtv03_toy_05,toy,13931,data/raw/mini_cure_or/test/13931.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep2,IMG_2121.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_02/13931.jpg,4254d8b993cb932e97f6f6e6c37aa44433977e1a94fadc99c20c2966a39b53c8,4254d8b993cb932e97f6f6e6c37aa44433977e1a94fadc99c20c2966a39b53c8
59,video_call_frame_capture,rep_02,rtv03_toy_06,toy,15247,data/raw/mini_cure_or/test/15247.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep2,IMG_2122.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_02/15247.jpg,ea501c36934e78b5389f76a11f737c2f55dcb75156e98358affdb6d5de283099,ea501c36934e78b5389f76a11f737c2f55dcb75156e98358affdb6d5de283099
60,video_call_frame_capture,rep_02,rtv03_toy_07,toy,15321,data/raw/mini_cure_or/test/15321.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep2,IMG_2123.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_02/15321.jpg,686d96e0d84a0d5439bcd76ff50f5c38bfbf907a7c78db3c21e50688a302d9d2,686d96e0d84a0d5439bcd76ff50f5c38bfbf907a7c78db3c21e50688a302d9d2
61,video_call_frame_capture,rep_02,rtv03_toy_08,toy,15600,data/raw/mini_cure_or/test/15600.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep2,IMG_2124.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_02/15600.jpg,274809b3ca9d2d4ffa78426dbce6db08f1ce6cf139382d123829207dbeb3bf8b,274809b3ca9d2d4ffa78426dbce6db08f1ce6cf139382d123829207dbeb3bf8b
62,video_call_frame_capture,rep_02,rtv03_toy_09,toy,16118,data/raw/mini_cure_or/test/16118.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep2,IMG_2125.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_02/16118.jpg,41b58d6b3bd5bf9fd56a33920016a57cf70bfd63910f74b34f1bfa19e3a3683b,41b58d6b3bd5bf9fd56a33920016a57cf70bfd63910f74b34f1bfa19e3a3683b
63,video_call_frame_capture,rep_02,rtv03_toy_10,toy,16499,data/raw/mini_cure_or/test/16499.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep2,IMG_2126.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_02/16499.jpg,8300ead268c1f1c5dceb3f13a68164bd8b0487c5c3d42e82b6a0bcd4aed30580,8300ead268c1f1c5dceb3f13a68164bd8b0487c5c3d42e82b6a0bcd4aed30580
64,video_call_frame_capture,rep_02,rtv03_training_marker_cone_04,training_marker_cone,13638,data/raw/mini_cure_or/test/13638.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep2,IMG_2127.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_02/13638.jpg,d8750651c400d9d7160470bf9bbd67a930884a9d7e7060b240f625a7e1df41cd,d8750651c400d9d7160470bf9bbd67a930884a9d7e7060b240f625a7e1df41cd
65,video_call_frame_capture,rep_02,rtv03_training_marker_cone_05,training_marker_cone,14003,data/raw/mini_cure_or/test/14003.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep2,IMG_2128.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_02/14003.jpg,6b14005fc6ebf7254c06c327abbcfaa8e1048ffe4eb612ddd79b79e0412db382,6b14005fc6ebf7254c06c327abbcfaa8e1048ffe4eb612ddd79b79e0412db382
66,video_call_frame_capture,rep_02,rtv03_training_marker_cone_06,training_marker_cone,14029,data/raw/mini_cure_or/test/14029.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep2,IMG_2129.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_02/14029.jpg,f383f596c8120fb88ad622f2033410be54d81dfdf7b339092336d15ce4b93202,f383f596c8120fb88ad622f2033410be54d81dfdf7b339092336d15ce4b93202
67,video_call_frame_capture,rep_02,rtv03_training_marker_cone_07,training_marker_cone,14751,data/raw/mini_cure_or/test/14751.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep2,IMG_2130.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_02/14751.jpg,ec5b46809983f470d28aafac3f506f36916dec7d6dc43d70400fa25fbf204615,ec5b46809983f470d28aafac3f506f36916dec7d6dc43d70400fa25fbf204615
68,video_call_frame_capture,rep_02,rtv03_training_marker_cone_08,training_marker_cone,14901,data/raw/mini_cure_or/test/14901.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep2,IMG_2131.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_02/14901.jpg,7e75c49005cd89ba5b421c431c7c46bc16f4d914283fa561a02606197cf9f18a,7e75c49005cd89ba5b421c431c7c46bc16f4d914283fa561a02606197cf9f18a
69,video_call_frame_capture,rep_02,rtv03_training_marker_cone_09,training_marker_cone,15604,data/raw/mini_cure_or/test/15604.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep2,IMG_2132.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_02/15604.jpg,75bb3e11d231e2715440f03c7bc5859b6dc53df82f982c42ef3824e49496fd49,75bb3e11d231e2715440f03c7bc5859b6dc53df82f982c42ef3824e49496fd49
70,video_call_frame_capture,rep_02,rtv03_training_marker_cone_10,training_marker_cone,15877,data/raw/mini_cure_or/test/15877.jpg,/Users/yaroslav/Desktop/фотографии через facetime - rep2,IMG_2133.jpg,data/real_transfer/v03/images/video_call_frame_capture/rep_02/15877.jpg,9eaa3f08464d04ab8022c48a19f0c1d7971efa4ae8590273288790aeb455fa42,9eaa3f08464d04ab8022c48a19f0c1d7971efa4ae8590273288790aeb455fa42
